severity,device,device_mac,device_ip,anomaly_type,flow,vlan,confidence,timestamp,status,anomaly_id,policy_outcome,traffic_class,source_zone,destination_zone
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","167.94.146.37","blocked_attempt","TCP (SYN):34582","-1","0.75","1773143909","pending","242450","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):49431","-1","0.75","1773143909","pending","242451","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","51.159.110.167","blocked_attempt","TCP (SYN):25564","-1","0.75","1773143851","pending","242447","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):57976","-1","0.75","1773143851","pending","242448","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","165.154.162.229","blocked_attempt","TCP (SYN):6599","-1","0.75","1773143851","pending","242449","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","20.168.127.154","blocked_attempt","TCP (SYN):1212","-1","0.75","1773143850","pending","242442","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","212.230.175.202","blocked_attempt","UDP:40163","-1","0.75","1773143850","pending","242443","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","162.216.150.20","blocked_attempt","TCP (SYN):4410","-1","0.75","1773143850","pending","242444","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","35.203.211.248","blocked_attempt","TCP (SYN):5450","-1","0.75","1773143850","pending","242445","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):2490","-1","0.75","1773143850","pending","242446","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","85.11.183.41","blocked_attempt","TCP (SYN):6849","-1","0.75","1773143790","pending","242435","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):57971","-1","0.75","1773143790","pending","242436","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","95.214.55.63","blocked_attempt","TCP (SYN):87","-1","0.75","1773143790","pending","242437","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","35.212.61.63","blocked_attempt","TCP (RST):49128","-1","0.75","1773143790","pending","242438","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","206.168.34.140","blocked_attempt","TCP (SYN):37653","-1","0.75","1773143790","pending","242439","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","91.230.168.186","blocked_attempt","TCP (SYN):5315","-1","0.75","1773143790","pending","242440","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):1029","-1","0.75","1773143790","pending","242441","expected_deny","unknown","WAN","WAN"
"info","headscale","BC:24:11:E3:8F:B2","172.20.10.6","blocked_attempt","UDP:67","10","0.95","1773143786","pending","242434","expected_deny","dhcp_activity","Trusted","Trusted"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):57611","-1","0.75","1773143731","pending","242424","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):13095","-1","0.75","1773143731","pending","242425","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","198.235.24.46","blocked_attempt","TCP (SYN):12345","-1","0.75","1773143731","pending","242426","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):3609","-1","0.75","1773143731","pending","242427","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):2517","-1","0.75","1773143731","pending","242428","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):34158","-1","0.75","1773143731","pending","242429","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","35.203.211.146","blocked_attempt","TCP (SYN):27654","-1","0.75","1773143731","pending","242430","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","85.11.182.43","blocked_attempt","TCP (SYN):5961","-1","0.75","1773143731","pending","242431","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","91.231.89.158","blocked_attempt","TCP (SYN):29000","-1","0.75","1773143731","pending","242432","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","152.32.141.9","blocked_attempt","TCP (SYN):3251","-1","0.75","1773143731","pending","242433","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):33185","-1","0.75","1773143730","pending","242422","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","205.210.31.183","blocked_attempt","TCP (SYN):54041","-1","0.75","1773143730","pending","242423","expected_deny","unknown","WAN","WAN"
"info","wg-beacon-1","BC:24:11:52:4C:E7","10.20.25.16","new_port","tcp:443","25","0.90","1773143719","pending","242421","expected_allow","management_protocol","Services","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","172.64.151.205","blocked_attempt","TCP (RST):40442","-1","0.75","1773143670","pending","242411","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","34.238.225.186","blocked_attempt","TCP (ACK,RST):48208","-1","0.75","1773143670","pending","242412","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","151.101.1.91","blocked_attempt","TCP (RST):32391","-1","0.75","1773143670","pending","242413","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):59759","-1","0.75","1773143670","pending","242414","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.126","blocked_attempt","TCP (SYN):35451","-1","0.75","1773143670","pending","242415","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.230","blocked_attempt","TCP (SYN):56667","-1","0.75","1773143670","pending","242416","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):8011","-1","0.75","1773143670","pending","242417","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","92.63.197.66","blocked_attempt","TCP (SYN):7607","-1","0.75","1773143670","pending","242418","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):60725","-1","0.75","1773143670","pending","242419","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):29374","-1","0.75","1773143670","pending","242420","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","88.210.63.191","blocked_attempt","TCP (SYN):1443","-1","0.75","1773143669","pending","242409","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):62845","-1","0.75","1773143669","pending","242410","expected_deny","unknown","WAN","WAN"
"info","wg-beacon-1","BC:24:11:52:4C:E7","10.20.25.16","new_port","tcp:443","25","0.90","1773143659","pending","242407","expected_allow","management_protocol","Services","WAN"
"info","wg-beacon-1","BC:24:11:52:4C:E7","10.20.25.16","new_port","tcp:443","25","0.90","1773143659","pending","242408","expected_allow","management_protocol","Services","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","147.185.133.106","blocked_attempt","TCP (SYN):35506","-1","0.75","1773143609","pending","242402","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","123.245.85.16","blocked_attempt","TCP (SYN):50111","-1","0.75","1773143609","pending","242403","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):12677","-1","0.75","1773143609","pending","242404","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","138.197.222.93","blocked_attempt","TCP (SYN):5904","-1","0.75","1773143609","pending","242405","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","92.63.197.5","blocked_attempt","TCP (SYN):4187","-1","0.75","1773143609","pending","242406","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):16623","-1","0.75","1773143608","pending","242399","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.134","blocked_attempt","TCP (SYN):7137","-1","0.75","1773143608","pending","242400","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","193.163.125.36","blocked_attempt","TCP (SYN):44818","-1","0.75","1773143608","pending","242401","expected_deny","unknown","WAN","WAN"
"info","wg-beacon-1","BC:24:11:52:4C:E7","10.20.25.16","new_port","tcp:443","25","0.75","1773143601","pending","242397","policy_unknown","management_protocol","Services","WAN"
"info","wg-beacon-1","BC:24:11:52:4C:E7","10.20.25.16","new_port","tcp:443","25","0.75","1773143601","pending","242398","policy_unknown","management_protocol","Services","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","195.3.221.86","blocked_attempt","TCP (SYN):3002","-1","0.75","1773143548","pending","242394","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","147.185.132.10","blocked_attempt","TCP (SYN):23656","-1","0.75","1773143548","pending","242395","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","208.67.220.220","blocked_attempt","TCP (RST):36874","-1","0.75","1773143548","pending","242396","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","208.67.220.220","blocked_attempt","TCP (RST):49486","-1","0.75","1773143547","pending","242389","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):46077","-1","0.75","1773143547","pending","242390","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):11768","-1","0.75","1773143547","pending","242391","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.56.110","blocked_attempt","TCP (SYN):4728","-1","0.75","1773143547","pending","242392","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","85.11.182.34","blocked_attempt","TCP (SYN):5004","-1","0.75","1773143547","pending","242393","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","183.230.157.46","blocked_attempt","47:0","-1","0.75","1773143546","pending","242386","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):5174","-1","0.75","1773143546","pending","242387","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):33786","-1","0.75","1773143546","pending","242388","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","165.154.163.19","blocked_attempt","TCP (SYN):6598","-1","0.75","1773143545","pending","242382","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.230","blocked_attempt","TCP (SYN):8221","-1","0.75","1773143545","pending","242383","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","198.235.24.239","blocked_attempt","UDP:13146","-1","0.75","1773143545","pending","242384","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","98.90.43.197","blocked_attempt","TCP (SYN):1521","-1","0.75","1773143545","pending","242385","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):62040","-1","0.75","1773143544","pending","242378","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","91.230.168.214","blocked_attempt","TCP (SYN):4392","-1","0.75","1773143544","pending","242379","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):19312","-1","0.75","1773143544","pending","242380","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):30353","-1","0.75","1773143544","pending","242381","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","165.154.173.204","blocked_attempt","TCP (SYN):3361","-1","0.75","1773143543","pending","242368","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","147.185.132.203","blocked_attempt","TCP (SYN):54538","-1","0.75","1773143543","pending","242369","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","165.154.40.244","blocked_attempt","TCP (SYN):14000","-1","0.75","1773143543","pending","242370","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):3764","-1","0.75","1773143543","pending","242371","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):56859","-1","0.75","1773143543","pending","242372","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","208.67.220.220","blocked_attempt","TCP (RST):37674","-1","0.75","1773143543","pending","242373","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","20.119.75.60","blocked_attempt","TCP (SYN):8080","-1","0.75","1773143543","pending","242374","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","54.85.56.5","blocked_attempt","TCP (ACK,FIN,PSH):63009","-1","0.75","1773143543","pending","242375","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","208.67.220.220","blocked_attempt","TCP (RST):60510","-1","0.75","1773143543","pending","242376","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","35.203.211.49","blocked_attempt","TCP (SYN):18970","-1","0.75","1773143543","pending","242377","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","185.242.246.36","blocked_attempt","TCP (SYN):2222","-1","0.75","1773143542","pending","242361","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","205.210.31.70","blocked_attempt","UDP:13746","-1","0.75","1773143542","pending","242362","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","185.218.138.35","blocked_attempt","TCP (SYN):6208","-1","0.75","1773143542","pending","242363","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","204.76.203.233","blocked_attempt","TCP (SYN):10019","-1","0.75","1773143542","pending","242364","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","208.67.220.220","blocked_attempt","TCP (RST):36488","-1","0.75","1773143542","pending","242365","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):56117","-1","0.75","1773143542","pending","242366","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):15024","-1","0.75","1773143542","pending","242367","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","205.210.31.244","blocked_attempt","TCP (SYN):8094","-1","0.75","1773143541","pending","242351","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","64.62.197.80","blocked_attempt","TCP (SYN):63256","-1","0.75","1773143541","pending","242352","expected_deny","unknown","WAN","WAN"
"info","Nest-Thermostat-109C","3C:31:74:E0:10:9C","192.168.90.8","blocked_attempt","UDP:67","90","1.00","1773143541","pending","242353","expected_deny","dhcp_activity","IoT","IoT"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","64.62.156.162","blocked_attempt","TCP (SYN):22122","-1","0.75","1773143541","pending","242354","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","112.90.89.3","blocked_attempt","TCP (SYN):6379","-1","0.75","1773143541","pending","242355","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","35.203.210.170","blocked_attempt","TCP (SYN):55578","-1","0.75","1773143541","pending","242356","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","78.128.114.38","blocked_attempt","TCP (SYN):43389","-1","0.75","1773143541","pending","242357","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","66.132.153.147","blocked_attempt","TCP (SYN):5903","-1","0.75","1773143541","pending","242358","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","146.88.241.70","blocked_attempt","UDP:3389","-1","0.75","1773143541","pending","242359","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):17653","-1","0.75","1773143541","pending","242360","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","91.231.89.144","blocked_attempt","TCP (SYN):24006","-1","0.75","1773143540","pending","242343","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):19144","-1","0.75","1773143540","pending","242344","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","106.75.189.251","blocked_attempt","TCP (SYN):5901","-1","0.75","1773143540","pending","242345","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","185.224.128.16","blocked_attempt","TCP (SYN):10001","-1","0.75","1773143540","pending","242346","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):22020","-1","0.75","1773143540","pending","242347","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):13255","-1","0.75","1773143540","pending","242348","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):38267","-1","0.75","1773143540","pending","242349","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","167.94.146.42","blocked_attempt","TCP (SYN):44070","-1","0.75","1773143540","pending","242350","expected_deny","unknown","WAN","WAN"
"info","wg-beacon-1","BC:24:11:52:4C:E7","10.20.25.16","new_port","tcp:443","25","0.75","1773143539","pending","242337","policy_unknown","management_protocol","Services","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):52469","-1","0.75","1773143539","pending","242338","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","159.148.147.229","blocked_attempt","UDP:5678","-1","0.75","1773143539","pending","242339","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):23134","-1","0.75","1773143539","pending","242340","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","142.251.121.94","blocked_attempt","TCP (RST):41944","-1","0.75","1773143539","pending","242341","expected_deny","unknown","WAN","WAN"
"info","10:6F:D9:B7:DA:D5","10:6F:D9:B7:DA:D5","192.168.90.13","blocked_attempt","UDP:67","90","1.00","1773143539","pending","242342","expected_deny","dhcp_activity","IoT","IoT"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","40.99.226.98","blocked_attempt","TCP (RST):38788","-1","0.75","1773143024","pending","242336","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):30439","-1","0.75","1773143023","pending","242324","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","118.34.104.218","blocked_attempt","UDP:8083","-1","0.75","1773143023","pending","242325","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","154.83.197.31","blocked_attempt","TCP (SYN):6597","-1","0.75","1773143023","pending","242326","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","91.230.168.16","blocked_attempt","TCP (SYN):42443","-1","0.75","1773143023","pending","242327","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","65.49.20.88","blocked_attempt","TCP (SYN):20547","-1","0.75","1773143023","pending","242328","expected_deny","unknown","WAN","WAN"
"info","8C:85:80:67:79:D0","8C:85:80:67:79:D0","192.168.90.10","blocked_attempt","UDP:67","90","1.00","1773143023","pending","242329","expected_deny","dhcp_activity","IoT","IoT"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","206.168.34.146","blocked_attempt","TCP (SYN):58065","-1","0.75","1773143023","pending","242330","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","142.251.157.119","blocked_attempt","UDP:65057","-1","0.75","1773143023","pending","242331","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","40.99.165.34","blocked_attempt","TCP (RST):29400","-1","0.75","1773143023","pending","242332","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):17511","-1","0.75","1773143023","pending","242333","expected_deny","unknown","WAN","WAN"
"info","18:FD:74:00:6E:1F","18:FD:74:00:6E:1F","79.124.62.122","blocked_attempt","TCP (SYN):38505","-1","0.75","1773143023","pending","242334","expected_deny","unknown","WAN","WAN"
